hour,day_of_week,zone_type,traffic_density,nearby_events,temperature,wind_speed,noise_db
3,Thursday,industrial,14.529171196578162,1,16.35098980869756,17.98923611842465,68.06025876754053
0,Thursday,industrial,46.38297318166321,0,28.316943164781247,25.67643928388821,71.32644621688111
0,Sunday,residential,77.48277666546214,1,19.775886944001922,12.261777848287942,68.35070200091808
18,Monday,residential,33.73295311034148,1,30.81334422011099,27.964104519225856,69.33909085921229
15,Friday,residential,63.31068227177317,3,28.804643479266204,27.089355873886586,82.85824193095938
13,Tuesday,residential,5.021312145757273,2,29.64400895927228,6.244016922564281,63.57132825480843
20,Monday,transport,60.868876052931796,1,22.561384495775265,7.768944987006114,92.24360093273849
15,Friday,commercial,15.265298000060701,2,30.996087656947417,5.413259959379067,76.56797464348716
4,Tuesday,transport,83.05833251144513,2,35.737315912125574,5.8816305436410685,88.90029816078551
8,Sunday,industrial,35.544946358047845,3,39.95178133980593,27.23586261520494,92.38911090030226
1,Thursday,transport,28.15538627281957,2,35.96110965430536,27.93413727577869,73.38025406812012
17,Tuesday,park,84.0888976711485,1,28.937468991998685,1.5569172355539285,73.41869448929324
5,Sunday,residential,5.014402307181021,2,19.835739791998915,17.808100670166144,49.489989502705434
8,Saturday,park,39.66087993343448,0,32.036146902995526,16.926946885727148,62.40154493544387
0,Wednesday,park,37.00035405750314,0,38.44134463894946,11.716429401733796,43.21137501295504
8,Tuesday,industrial,28.480037424955086,3,20.29666349330756,18.95092778469321,95.63132038478565
15,Wednesday,residential,91.17543320014771,1,21.39989051316443,28.4210347653255,79.91208710453535
12,Tuesday,park,75.09283935167223,3,18.72521358529128,5.107646481664386,86.40352004136561
8,Wednesday,industrial,6.392316419193877,0,33.41804109066004,3.612327291493669,83.68813813333378
20,Saturday,residential,71.46874494349541,1,25.16403758559148,1.0017171248692702,78.95102301028771
12,Thursday,commercial,52.7299133128794,2,16.5673909721596,10.914999235204304,83.73581892571353
8,Friday,industrial,90.08678944015792,1,36.873749787257005,10.128854312335982,103.29282542934476
10,Wednesday,transport,31.294561734835845,4,28.941797617564166,12.924590644759316,94.31371208381287
3,Saturday,residential,57.416199960958295,1,23.277357300008894,15.099300926428468,59.257735441412365
1,Wednesday,park,50.0755274740986,2,23.599574401527423,22.73471982091364,47.2161857779315
5,Thursday,park,48.95609062276057,4,22.25628050477267,11.763401713725552,62.837109292754604
13,Wednesday,transport,45.610539951721265,3,26.387004309816046,9.918393280837007,95.36467841840658
3,Saturday,transport,20.562947553228128,1,23.426042212203626,24.806364607788808,65.71182002072318
5,Sunday,park,75.57099224923928,3,28.698657601765234,25.49390011960969,68.69126450136415
18,Saturday,residential,45.13360327392887,1,34.33793130678235,6.982978928800595,76.35364982084407
5,Monday,industrial,95.85162750026058,0,31.86153208610934,9.44015468133925,88.12110660001066
1,Thursday,transport,26.08084271927763,0,22.361422318852927,24.75349112730265,67.979229586223
17,Sunday,transport,68.2743839627041,2,28.218525288494483,2.382247328932945,96.0191990681952
12,Monday,transport,94.07170796391084,0,36.003153997806265,9.775403411722136,101.60146707828955
8,Thursday,commercial,66.34583230160925,4,16.705155868568138,13.450503211225836,96.47651861000467
22,Sunday,residential,87.12729076173946,4,16.95743167467262,5.612148456017131,99.2531047058009
18,Wednesday,residential,82.74809597570061,1,28.904251701243837,5.397425898320946,84.7681815577109
12,Sunday,residential,36.011771548900384,3,30.97787820974508,12.74586174040586,74.51501499074722
10,Saturday,residential,60.01239399394965,4,20.285325394397603,22.63565174204567,81.40497005190545
0,Monday,residential,15.62613398113556,1,33.630503167287955,25.206989386428823,48.30647987480702
23,Wednesday,park,53.552588269559955,3,31.156584426018185,29.3770527760852,57.60794480612804
21,Saturday,transport,23.04219718143372,0,38.08223170590716,2.2195215027515713,78.2356589885456
6,Thursday,park,74.37368149524455,1,19.223855046463417,6.50046603437978,62.289008067619484
20,Sunday,commercial,52.80584218921246,3,33.78435663395027,22.69889527152593,92.96283537527836
14,Saturday,industrial,41.12273626316605,2,17.091077264581674,16.217961181669857,94.94994083048707
0,Wednesday,transport,26.879709616697756,2,29.132310237947436,9.830393218872546,69.30408677254255
11,Monday,commercial,99.86984818412868,4,28.797378487478646,6.167689837417306,110.0
6,Monday,park,7.171052088493268,3,24.709626116168515,8.41432654927344,50.47271884475181
14,Sunday,industrial,4.356068057242002,2,36.114278691714176,12.878668509028557,79.14869889906409
20,Saturday,commercial,21.725740049386456,4,15.109266119650306,5.314536585180982,88.80395543771785
18,Wednesday,industrial,97.10724586278197,1,28.00448504746302,28.92677867630252,110.0
0,Tuesday,commercial,97.92381683199845,1,20.428838745879688,3.227653337996231,79.817803039168
16,Thursday,park,65.49277347721359,3,33.587465477910825,29.567323034676573,73.01042952016864
16,Thursday,industrial,88.01066672064047,3,16.07668565765243,25.256798580020178,110.0
2,Wednesday,commercial,21.39617308407954,3,35.78886720453944,12.694548525412173,66.03758883810617
11,Tuesday,park,97.20420941766236,3,35.952305667673784,22.194490031646303,86.79523071956415
5,Monday,transport,14.278485013956466,2,35.82165031008758,20.14545731089158,66.22532484407496
10,Sunday,park,10.112518818165828,2,18.814213168316748,6.398607538467928,62.59259045914543
2,Friday,park,11.22115392472729,4,30.760162964026122,10.172102583568392,44.271614204484834
7,Friday,transport,57.31279232725647,2,15.35918397958474,15.393676884163735,93.57238716993773
13,Sunday,park,78.09744007180524,1,36.199064782229996,19.135325396631806,76.6014439525995
13,Wednesday,transport,36.66671778746331,4,33.07437983771551,16.286849440698646,97.48938351435669
9,Tuesday,transport,97.78959877861266,2,28.278843272481318,14.189623830194215,107.82247796495434
1,Tuesday,transport,43.44201381183295,3,33.26478582741542,13.294568203647005,79.49028858665966
13,Thursday,commercial,15.044855077321628,2,17.358102416294305,14.947934978850538,74.18188570470564
8,Monday,industrial,46.59667481861367,0,28.21639580442141,13.03054559537911,90.98773773709935
2,Saturday,commercial,67.90371654224398,4,22.281912295411136,16.239902326371478,80.91568216638876
20,Tuesday,transport,83.22257805043787,2,39.31548658057433,26.639558971400003,100.64055232605955
7,Sunday,industrial,45.87682899565929,2,36.42794876559754,18.98487939163835,96.48471128740526
15,Saturday,industrial,59.36068260491675,1,33.33189239584942,21.678626249656205,96.06435171278
1,Friday,transport,26.734471215885335,3,38.3436908812433,17.924494011923297,72.9690531178292
5,Saturday,industrial,64.5916526405514,3,23.671082614136843,19.290530472420066,92.316628953137
20,Monday,industrial,98.59719439503436,1,37.521997474704534,17.350494853445404,106.48426007311586
11,Sunday,commercial,4.905357258779386,1,23.130955802667756,0.8059956658746958,66.35880809096012
4,Monday,industrial,88.65306707051678,0,33.319917992278825,29.987951466000595,83.87563393240366
1,Saturday,transport,56.22825027675228,4,33.410422794411225,1.0082772063869005,80.49504567316541
15,Wednesday,residential,25.209865956229994,3,15.458746911352337,11.854440247009611,76.3852574397049
4,Tuesday,residential,95.48897100092579,1,24.026492456954877,3.1534703489680025,73.60941356462736
14,Sunday,residential,48.33543030588989,1,15.485816810212448,2.9078535132279737,75.71222981244063
11,Wednesday,transport,33.16902516733856,4,39.92730044025622,23.80580855023451,94.62455665659633
3,Saturday,residential,18.149762827084114,1,18.05491904573095,12.777773380742309,47.84971988897162
14,Tuesday,commercial,24.445221025666207,0,28.570272391202735,24.034161248962945,77.2232299134788
10,Thursday,transport,83.28490415914426,4,34.76390596906593,8.183594120424946,104.91276616168005
15,Wednesday,transport,61.44100093171658,0,20.03159005652231,7.693883754187043,94.46941462113335
22,Wednesday,transport,91.3245619488316,2,27.126316702386816,7.536941454433864,103.76850533949752
5,Saturday,industrial,23.196845215778584,3,30.18571902302877,18.48436879223758,81.32512256348292
13,Friday,industrial,12.113857384890148,1,19.005118859888633,24.449981695368002,78.4868454036022
17,Saturday,industrial,0.6087530975590005,4,34.463886497788465,13.567830302257217,85.88830899231704
11,Wednesday,park,50.78620376159938,0,22.483411429734133,11.377466719232471,60.42718583268794
10,Tuesday,commercial,99.83069303819882,3,20.27557690847101,29.20738662604948,107.07595141060483
12,Friday,transport,69.4965268818639,3,28.95721866093542,3.502621080349164,100.60861533621863
20,Saturday,transport,30.839459196514607,1,25.257840691073447,14.598980461346775,88.30167502933732
22,Sunday,industrial,87.68585830261716,3,38.007148615910445,12.25463259544303,108.85380731519533
10,Saturday,transport,78.17222659879597,1,37.00156745495385,2.9437978976067116,100.46291751230916
22,Wednesday,transport,1.5415166076539255,2,27.08376658472208,8.046010862646575,76.70220029581982
15,Wednesday,residential,81.68604805410224,1,23.981594368139938,0.8532363773733609,82.22444685106564
14,Thursday,transport,30.052675723849596,0,23.13794954078163,26.308628669488712,78.14765331285366
20,Saturday,park,14.967346458360108,3,21.689090577037685,18.235485869712033,60.954762179277516
14,Wednesday,industrial,22.633083973707457,3,28.61369634281193,24.450554936107523,91.91266894801204
3,Sunday,commercial,46.8579804375139,3,35.12446511836359,15.646633572089694,73.69156934027174
10,Monday,commercial,42.486792706801104,1,22.768915205088945,17.98529488265683,76.02798950422178
18,Friday,residential,28.888729937422674,4,19.752352242202036,21.025634334274947,68.132980975771
14,Monday,commercial,17.22183222070327,1,26.88709515458217,27.240348823926446,72.22755991977012
3,Friday,commercial,76.22307896421692,0,16.725860419941665,2.752556634775373,76.35290949200957
20,Sunday,industrial,99.01097837349171,1,32.53197515324267,9.928451842071807,108.36950686205134
12,Saturday,industrial,77.77915804196904,3,27.95895665754834,21.270785721000014,103.42559849231279
21,Thursday,park,29.59369676715412,2,27.40937019932135,28.750516890041784,59.55657122892751
18,Wednesday,residential,24.480896141213336,0,22.511134488750564,29.424222854700165,65.8086578261646
1,Wednesday,commercial,21.766587606593824,2,37.61683593829342,19.14309027411787,57.57084963696637
13,Wednesday,park,13.669507448903628,0,17.26215729623882,5.807954332646018,56.37887311307744
3,Saturday,residential,55.13305496923012,0,36.74560022217578,3.576267342418702,58.24704236602342
15,Friday,commercial,60.54003719533442,3,24.417630060398068,28.38130932841276,97.06599423133903
20,Sunday,commercial,70.55026606631372,1,37.01558789937556,13.017830683875225,87.27763205481023
19,Wednesday,industrial,68.0213370933668,3,33.21903645830959,5.844480997880544,107.2243171199039
13,Monday,transport,29.233331128338246,3,17.60426816655096,28.016775473328035,91.96961497465878
14,Wednesday,residential,33.03110053968466,3,35.78840716273384,3.135728146929356,69.89795162460167
2,Saturday,commercial,68.15145354423379,2,32.05442084248763,21.887132905712253,76.84462195941163
7,Sunday,residential,34.94476407836283,0,15.807547822883711,18.757890826300027,65.36226930416777
15,Thursday,park,21.262318961931303,4,18.34256705274175,2.632039931426755,65.18735811422809
9,Sunday,park,37.43361536967396,1,30.89070139589238,10.162463869183265,65.02301401729277
3,Monday,transport,27.208415757797766,3,31.565012572007124,4.497920686200319,68.65555065283323
17,Wednesday,commercial,8.831272121857781,0,33.666285820939876,18.134957775994838,68.79586968063975
1,Wednesday,industrial,83.01389022766536,1,33.00613501937455,14.313390950322864,94.42544529145334
16,Tuesday,commercial,85.31113891570364,4,31.487998866748875,0.12825373981472876,101.98064121651652
12,Friday,residential,21.975030016687946,4,34.15597254366057,29.271316988517242,73.30783509093311
3,Monday,park,6.477219952520175,3,29.37714264730932,10.487539496686212,50.19269087840815
10,Tuesday,residential,73.88274373511796,4,21.519784638111375,7.7461317851114995,92.94328689681336
6,Sunday,transport,21.15286258634137,4,37.80941534326796,6.67328867382308,71.49292269926882
11,Thursday,park,39.343548943686024,1,15.455350773299449,4.764476885207035,66.86771138560717
9,Friday,industrial,6.413525223738326,1,24.164042996787256,29.974112286495295,71.06616871459076
6,Monday,park,22.626958475843516,3,33.22175732742909,8.853284036448146,47.77573258121575
12,Wednesday,commercial,79.29022783296358,0,25.67890102874186,12.16540491672845,91.99671226390574
6,Sunday,commercial,80.43964469152019,3,15.620860187000357,26.140677485342668,81.6012186597576
23,Monday,park,20.70848248877104,2,16.64952257790533,19.256625106286343,46.61154911682227
16,Wednesday,transport,33.59138451066895,4,31.215934228457215,11.060832352358176,89.30445404216854
9,Friday,commercial,13.423841909374357,0,39.121614985132496,26.94985307771559,65.77297386093767
9,Wednesday,commercial,7.417263028492238,1,28.796590895862472,22.491726066408006,62.736638842618575
23,Thursday,industrial,99.21717144484094,2,27.668945450594226,6.83701522625099,94.67570001164557
3,Sunday,park,65.55939512448393,2,22.958130326406682,19.312169837997615,62.06464956943038
19,Saturday,commercial,54.20965091983187,4,21.41726684665158,27.671954948772044,94.00344618391496
3,Wednesday,transport,76.54985004052996,1,15.524624543907118,14.893826353512376,78.46890678823785
21,Thursday,residential,84.00771596877242,0,21.823871691011778,22.008372084950015,75.91533957809342
6,Saturday,park,80.67147680447275,1,26.22776102163131,29.133112319674776,61.07981304321205
21,Sunday,industrial,1.6539449289876607,4,19.948744576223753,20.71242422685639,83.50927840934568
0,Friday,commercial,18.68078981904985,2,17.183699712035732,3.0731606929824187,59.30152500205653
11,Friday,transport,65.49053021178311,4,32.943196681365066,7.33678652793868,102.03447628480178
23,Sunday,park,37.575934780396295,3,37.36550672670168,17.852893120279468,52.65826135687876
12,Sunday,transport,98.2482651061107,2,38.41930174217714,8.266674461157184,109.33342413912771
9,Monday,transport,66.5404792638254,4,30.449968212424736,28.726251161674195,98.82469482339722
14,Thursday,industrial,95.65489087292065,0,16.319364564982045,12.160561020665213,101.88212490378088
12,Thursday,park,20.144648164579383,0,33.521565749044335,13.716912171970952,58.59258743624017
22,Sunday,commercial,86.3957028115023,0,17.75238263154716,21.048062804103516,92.98998409037767
21,Tuesday,industrial,32.135230581522535,3,31.743702942195597,15.727491940256224,95.19042931483993
21,Tuesday,commercial,98.95648082378068,1,34.48414589369689,11.46437900666305,95.77279973910467
20,Saturday,residential,15.76886720731473,0,33.14661777066182,2.2991362546373626,61.48304512657201
21,Saturday,transport,51.63398188383266,3,38.79709514402826,17.893367685235916,96.86638821492812
8,Tuesday,residential,79.28445338371219,0,33.45365711168475,26.02740092382104,80.11040926227174
8,Sunday,transport,43.26424806040359,3,32.33024444954521,20.572873252801685,91.88218508839597
14,Sunday,industrial,46.80840601876467,0,21.54357930457756,11.444850301408566,90.7738035294414
9,Saturday,commercial,98.6355795505741,1,38.11921716089754,3.831781938693882,97.36334918289636
23,Wednesday,commercial,42.530815030115335,4,19.488596769854173,24.490145607127317,75.9710290166433
9,Sunday,industrial,60.407210059906355,0,37.62241528682816,28.25245086693614,93.34600493706692
7,Tuesday,park,5.45396606751507,4,22.81656358364776,11.648189723887942,59.10412356769599
23,Thursday,residential,84.221008021026,0,18.254089846941717,21.859265675521847,63.51512543130605
15,Sunday,residential,64.81680489795436,1,35.66707568177927,12.32290319672267,83.68642378370171
16,Sunday,commercial,40.40201028628135,4,15.062386340020728,15.068008165565983,83.30838905880032
4,Wednesday,commercial,1.6169539954519752,3,35.80220794202077,25.09429141849229,64.14179628037863
3,Saturday,commercial,59.16688205935039,0,21.557796051149396,2.5027302663346074,69.62665234890649
17,Sunday,industrial,1.2657828484162192,0,37.11803181889053,15.910060463601152,75.48240481359566
23,Friday,park,0.12036139090179088,3,32.286979556039476,6.4386082401366735,38.99487028237563
18,Monday,residential,61.60985621493546,1,31.654583321264752,10.19417836487287,76.479508201461
3,Tuesday,transport,18.901706733455427,2,24.132989079121085,19.332864739268228,64.43154259712523
6,Friday,industrial,19.18875497180953,0,16.485074347269276,0.8168523701054509,69.32356205654607
9,Saturday,residential,65.32715658327437,3,35.751827455139434,17.81475296919488,81.59805001355186
17,Thursday,park,5.3697187939374285,2,19.272594879413198,8.50326718361249,56.783432544469434
18,Monday,industrial,31.340556147455633,0,24.306466047368808,20.084530824242165,85.14070754575162
3,Friday,residential,14.943190214201907,4,30.008867137727044,4.247440557391626,54.54937213235353
9,Monday,industrial,58.01763697965339,3,27.05634346401554,22.074348114485357,104.28106204997869
0,Tuesday,residential,66.17651547273958,4,19.96651587928295,19.369191592889344,70.9652842770399
22,Saturday,residential,72.11358535990435,1,18.515408922057098,29.137254986410536,73.99155920503
17,Sunday,park,25.52312169185654,2,18.081156806257265,27.33706089774444,64.1092365001305
4,Thursday,transport,8.924975163658399,3,36.575197037480024,8.499085895991069,69.09961498054645
14,Saturday,park,7.868365694189783,0,15.78898872653334,0.8194971817631092,56.67460236901833
16,Monday,residential,42.615154845072375,0,39.425356489997355,19.661056833352735,69.44255335459
2,Friday,industrial,94.58444090627151,2,19.963217259635353,18.086621670140175,97.834736907919
11,Tuesday,park,21.772903424702463,4,17.758057421976954,0.822863062993382,70.00398716789111
1,Tuesday,transport,25.67416013415493,4,29.424291369419876,3.68032587607778,71.82399770358488
0,Saturday,residential,10.088880210585893,3,16.999648948517414,17.541051136079567,49.68296117681016
22,Sunday,park,60.55702738939303,3,30.061331579089874,27.354817921304758,70.27081532153225
20,Friday,park,67.98728739471748,4,36.26566612034033,27.195008295402207,81.74562214364205
16,Sunday,park,64.293120816076,3,16.197450536685622,4.544551638362245,80.24639591836382
21,Sunday,park,86.11302430447813,4,34.996715113213604,11.537218392157486,83.10045545422487
15,Friday,industrial,48.642583502607174,2,24.861936024552968,1.2960859305652206,99.47469667430003
4,Monday,transport,13.445704076706445,3,18.98726584578025,14.078155390887872,67.72533372379985
14,Saturday,transport,28.940513070441266,4,19.402412006686475,22.59250379019617,87.99301256812566
2,Saturday,residential,66.24299734213518,3,37.969113592355654,23.699181340968345,64.12409506902286
6,Wednesday,commercial,61.312197374155986,0,17.76514379851661,14.969683997897189,73.37682114035032
10,Saturday,industrial,53.10031297429625,0,36.66956967789143,2.8760902412465517,94.47638500793897
9,Tuesday,residential,68.29644186886871,1,28.606115524590365,11.440919255446993,77.27870927445208
8,Monday,residential,63.739085037329936,4,15.976404470410976,27.963058799230932,88.90875259699203
13,Friday,park,88.13248894649517,1,26.611903642933456,6.8883766955914405,78.81107629086968
12,Saturday,commercial,58.60163774782966,4,35.436237861907514,9.592633497381795,92.7671936408747
1,Monday,commercial,77.86013587005564,3,33.15506969097751,22.404815263892125,80.39830508992674
2,Saturday,industrial,24.870715596646786,4,27.219560442117945,22.007423666578145,78.7647891193097
6,Friday,commercial,67.8182584589068,0,36.50124699240543,27.366068640747972,69.14981187271825
20,Thursday,residential,90.21941183826758,3,18.00911904450574,11.643560721611262,91.25022256524583
17,Friday,commercial,38.57323278998332,0,37.74852633480922,15.437961716228735,81.39700815418084
2,Friday,commercial,77.91041873386466,3,36.161030212083716,14.02177383661433,89.20813632003211
9,Friday,transport,72.47893011954353,4,32.7069206414309,27.832565130673594,100.13598962778019
21,Saturday,residential,5.952619687182247,4,35.44719355321873,23.079917664739042,70.1641698056159
6,Wednesday,commercial,58.15083096240723,0,28.59538767106665,24.943253395015446,68.07413954047702
8,Friday,commercial,13.018934920080238,2,31.879060727441672,3.992948064882327,76.49708294738187
16,Tuesday,park,96.73191722305911,4,29.014951767694473,23.755400786044795,89.66903389872263
10,Tuesday,commercial,81.14075027006562,2,23.885713262698733,12.98936298172491,96.9745480415703
6,Monday,commercial,10.97238012471201,3,29.221519934029438,0.7001604849194132,58.15266726003508
23,Wednesday,transport,12.175199764767841,2,21.43663331329814,1.8026505822985384,74.79928855813584
13,Monday,residential,59.4473854912619,0,26.00697927101963,20.337238192045337,73.70604315576279
18,Tuesday,industrial,34.48891741731833,1,22.01938518150608,11.160373234379096,90.53676381881412
3,Sunday,residential,3.490585907310928,1,18.072194736534726,26.043467196704412,40.69240733824447
5,Tuesday,park,54.16415078330531,0,23.046546409747656,22.028194016275993,49.163800724910395
9,Thursday,residential,38.78450996858469,1,36.29968045461926,0.6504003500088529,65.22960634110875
6,Friday,commercial,10.107649237174265,0,24.527019266057643,20.60664935508006,57.40115063789126
12,Sunday,park,80.19203922559826,4,33.70009122422172,5.770574181970687,82.72851776213253
13,Tuesday,residential,91.5076765278806,2,19.379946355954033,12.677477061117363,87.88576959335407
3,Saturday,park,75.659393401413,1,25.61047897919104,18.74205606368888,60.26449551218875
7,Saturday,industrial,82.24223100162773,4,17.871401733379415,26.181535238870786,110.0
4,Monday,residential,21.649056726611736,1,18.46552658418724,13.682936651758176,45.617455984896885
0,Sunday,commercial,26.3572950918601,3,30.43590949725173,24.254713625734034,69.48602734569752
3,Monday,park,20.852754029918774,0,30.187045436225276,23.488969884018985,44.99076954741879
2,Friday,transport,76.5063431365564,0,20.334297683871554,12.436155385537749,75.9717544694508
8,Friday,park,94.79170789344971,4,26.860579857219967,15.029404902987086,90.32773809263357
7,Thursday,transport,71.68372067339025,3,36.5826541744487,21.014550301494392,102.38475200805752
0,Wednesday,commercial,88.1466764879556,2,19.355037716912072,0.9344530394081918,83.21072136149827
5,Monday,industrial,63.869909488317255,3,15.480263326837871,26.72434241397738,85.16181439986536
8,Friday,transport,38.765990055879904,3,31.29987851658931,23.094484783130802,92.73358879187931
6,Monday,industrial,42.57616149303052,2,16.337455202217125,7.4824764420699115,83.31093122218797
3,Friday,park,7.532143216740483,2,39.49850596431115,29.435398595669266,47.78829798793832
12,Tuesday,commercial,3.145719524602608,3,30.240507094972024,5.381710577688564,76.66954065746759
16,Monday,transport,69.54756041890774,1,26.75990882109931,27.422600211132053,96.16218685013601
1,Tuesday,park,43.84288920111806,1,25.74981350060767,9.734203749693334,49.98530251698734
4,Monday,residential,55.22150680546295,3,29.326766462923285,22.894401304924074,62.814738294142614
11,Wednesday,park,55.76612476224163,1,17.265610918005372,13.691297797438352,69.5237147285588
20,Thursday,industrial,27.73758133333014,2,38.2504764704874,22.094021623500065,96.1145828438367
7,Saturday,commercial,47.58925108294907,2,30.641051713796944,4.673491438180988,83.68378477620888
5,Saturday,commercial,47.07602216677023,1,19.59946244027272,8.085193751594485,68.42604610133351
7,Saturday,park,38.8427221227857,2,29.064526344116572,2.9957347341607687,68.78610437743916
17,Tuesday,residential,82.06753834010705,0,18.331412645825292,25.954319443134093,78.49730174426946
2,Sunday,industrial,45.11640036875959,2,15.438817938957802,8.88878963308498,83.98579734162388
21,Friday,park,60.36445245059878,3,30.76292463034995,20.834286882499903,81.87576697660198
11,Saturday,park,89.55201203808261,4,31.212083546753195,24.606635932245844,96.86677530391614
2,Wednesday,commercial,86.62336228589224,1,29.59241457008539,27.042547091380378,76.5917917135048
21,Saturday,industrial,89.04222037791652,1,19.587080109000578,3.1889134593515345,105.93395780216899
5,Monday,residential,27.000499646501396,2,30.085746462369176,26.790448005378376,54.36582648018076
1,Tuesday,commercial,3.498248830806283,2,16.412773523112996,5.917583331921584,54.99023388030904
22,Sunday,park,26.10667998953292,4,30.23095888929806,22.107060347728847,67.8334421440487
11,Monday,commercial,27.870734562070865,4,28.85042547769047,21.865470580938336,85.86169708301415
1,Sunday,commercial,90.93603267249681,3,31.381370770977487,0.255094252228627,84.88002902379728
5,Monday,transport,64.92427328379706,0,37.38689014380985,6.618717249307627,71.53831457698237
16,Monday,commercial,8.170395960222876,3,36.25895263098842,14.757255439946018,76.8218695748944
2,Thursday,commercial,13.537859601110114,1,39.51635478906347,12.601041199898464,53.74253250051684
1,Thursday,industrial,15.567612554197542,2,39.406025823414375,27.55720439653829,69.27121703140226
22,Friday,commercial,63.04217481689231,3,34.307992334343815,10.792226085075695,93.99793576835285
19,Tuesday,residential,73.54140255070031,2,38.9104905544432,28.10951144507887,82.65713696646016
7,Wednesday,park,85.96439105653961,2,36.6820971472278,13.782879551775933,81.01705558389406
21,Wednesday,industrial,94.06365508062432,3,33.18956124737432,28.93058689920497,110.0
11,Wednesday,commercial,20.17045573864418,3,16.88460636609388,22.120644300745834,84.25900558157556
3,Monday,residential,30.977248472404906,4,16.226247206747193,24.88003774896468,61.540545631414226
4,Thursday,park,24.032288074483066,0,35.93998918764426,3.14630665047003,39.16673487940728
12,Tuesday,industrial,35.87615674661377,4,27.241396446792457,17.584242997271033,100.19512510325114
14,Monday,residential,91.46651074237494,0,35.36516710937302,4.281010794880524,90.01849157014706
22,Sunday,commercial,57.511256693936154,3,22.822956766380486,8.928630061529223,95.34835411323145
15,Thursday,transport,73.81918973244991,0,24.94124645807532,18.706962185018043,88.24539425786489
9,Thursday,transport,49.011923612678196,1,32.5046680252983,21.786771140816725,87.11065411698779
22,Saturday,industrial,2.885791333612453,4,37.88316842330233,1.175513460337525,85.66678737030561
15,Saturday,residential,6.419548599781432,4,17.194036861972148,15.92831193217094,66.147648496863
11,Tuesday,park,53.792303126788575,4,36.53695361586516,16.95941958869659,81.54282407136166
16,Sunday,residential,71.87890348200257,2,34.82531812198413,2.364839913306035,85.90556850949352
15,Tuesday,transport,21.53305275287315,2,22.888481768246365,15.020641026022908,87.78624155489598
11,Tuesday,industrial,72.1909573992304,3,23.88041535328899,21.415268401494796,107.69233431016337
7,Monday,commercial,81.06657734835125,3,16.16153693054774,1.596818546265929,98.18563553384072
19,Friday,residential,41.18974783621112,2,15.393515277917949,22.80803328971886,73.92059975008671
2,Tuesday,transport,74.6419232844105,4,26.92515315894323,17.292795147124103,86.67583249598292
15,Saturday,park,40.40299503284599,2,17.388491137432762,24.996816248153728,72.23119696991779
12,Friday,industrial,67.835062945502,0,19.850045360380324,6.5418771856220985,93.1269037797361
22,Monday,commercial,76.3997049319543,4,36.16917998816659,24.998210526393553,98.69408683793424
18,Friday,residential,99.19266183081108,2,29.275709781261313,2.8368292580240393,89.84671776092436
7,Wednesday,park,34.53966620635961,3,30.840810931652832,12.11489089334014,60.14893302322477
21,Sunday,commercial,41.104078057461145,2,19.686983270798002,5.984543745739455,85.93390987227826
4,Friday,transport,16.562005941017134,1,35.71654511136049,26.280624968726222,60.12539204720169
19,Tuesday,transport,20.40730584018069,2,36.699494310993686,21.147594489053215,84.19066234227817
7,Monday,park,69.33950025983778,4,28.083189842826087,0.7608533148218455,81.45617001272721
23,Sunday,transport,91.7045590154476,2,37.8139442969665,0.2857006684186836,87.13911135108621
11,Tuesday,industrial,39.460495166124055,3,36.12071562386454,8.73747763445009,92.50643490431581
0,Sunday,park,17.984444683554123,0,33.28310441686095,4.298493428416962,44.560649448531514
20,Saturday,transport,28.509949938299407,1,33.351897892340716,18.909134326805873,86.38669225526635
19,Wednesday,residential,45.50517048081386,4,17.63483684877158,19.913908016476793,83.65121728220097
5,Saturday,transport,29.065032936536838,3,21.770900942391645,28.258527109841022,73.51484438336479
21,Tuesday,industrial,23.357908312186627,1,16.671180495441902,28.561197736375227,85.41452770773485
17,Tuesday,commercial,73.59844887570796,2,15.217030230657716,19.766901162340368,96.33931279083093
7,Tuesday,commercial,0.7844921240623193,1,18.957738284597752,0.17025338558126157,67.85827577643084
6,Thursday,transport,53.92305273364831,0,37.0121795661735,10.76993749708843,75.1298803725756
0,Wednesday,commercial,79.37668070297539,1,20.996851475901288,15.394245397417986,73.92511532697267
20,Sunday,transport,26.62282863174682,1,39.253849064793044,14.975392695253976,83.93159558731581
15,Tuesday,industrial,60.329151061201735,2,29.932274989030155,18.1002188850668,102.95402378960293
11,Tuesday,commercial,66.89001056186179,2,20.931462190867258,28.816544484142813,87.77266380192606
5,Sunday,residential,65.50246964050899,4,27.428270087105318,26.555780758654613,69.13365378443432
19,Saturday,transport,44.58496341987177,2,20.477370567502884,3.2672410035146484,89.24207578659019
1,Saturday,commercial,34.65779878757792,1,39.59933895455934,7.979411741801798,64.66670673832883
13,Tuesday,industrial,83.59240730278134,0,36.181624597624094,24.993282522589087,98.2249372479749
3,Monday,industrial,75.84459569998643,2,15.655969719558227,24.72920726457621,89.02996945975912
0,Thursday,residential,32.12551734139125,4,38.69440078668678,8.26112172365013,55.43901130938772
22,Saturday,industrial,10.301919444220609,4,33.02662768257218,21.917640920583587,92.38555287007641
17,Monday,industrial,7.180754544546919,1,17.059531300531958,20.16112136153572,82.5903315640482
12,Thursday,commercial,9.427597789893605,2,31.765943658161138,14.205718949098845,78.3912782843862
1,Tuesday,transport,58.28693611920428,2,31.173167449142138,6.04364858037088,80.20740215304535
